# Pathway	02078-BA_R1_trim_Abundance-CPM	07004-B_R1_trim_Abundance-CPM	07005-B_R1_trim_Abundance-CPM	08012-B_R1_trim_Abundance-CPM	08016-B_R1_trim_Abundance-CPM	09024-B_R1_trim_Abundance-CPM	09069-B_R1_trim_Abundance-CPM	10029-BA_R1_trim_Abundance-CPM	10030-B_R1_trim_Abundance-CPM	12042-B_R1_trim_Abundance-CPM
METSYN-PWY: L-homoserine and L-methionine biosynthesis	61.0767	371.697	242.513	537.864	254.35	502.279	171.507	143.451	234.634	47.1506
METSYN-PWY: L-homoserine and L-methionine biosynthesis|g__Enterobacter.s__Enterobacter_aerogenes	0	0	0	0	0	0	0	0	0	5.51222
METSYN-PWY: L-homoserine and L-methionine biosynthesis|g__Escherichia.s__Escherichia_coli	45.3801	30.0318	0	0	66.7879	0	0	6.27757	0	2.46761
METSYN-PWY: L-homoserine and L-methionine biosynthesis|g__Klebsiella.s__Klebsiella_oxytoca	0	106.019	134.731	0	0	101.721	0	0	0.661665	0
METSYN-PWY: L-homoserine and L-methionine biosynthesis|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	168.121	0	0.358893	3.52361
METSYN-PWY: L-homoserine and L-methionine biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0	0	5.31402	0
NAD-BIOSYNTHESIS-II: NAD salvage pathway II	306.146	198.691	93.7006	0.353313	474.293	114.688	221.181	326.676	22.4281	314.22
NAD-BIOSYNTHESIS-II: NAD salvage pathway II|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0.850513	0	0
NAD-BIOSYNTHESIS-II: NAD salvage pathway II|g__Enterobacter.s__Enterobacter_aerogenes	0	0	0	0	0	0	0	0	0	4.28511
NAD-BIOSYNTHESIS-II: NAD salvage pathway II|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0.19379	1.1005	0
NAD-BIOSYNTHESIS-II: NAD salvage pathway II|g__Escherichia.s__Escherichia_coli	306.062	115.352	0	0	443.969	0.235317	0	324.835	2.1893	304.617
NAD-BIOSYNTHESIS-II: NAD salvage pathway II|g__Klebsiella.s__Klebsiella_oxytoca	0	70.7884	93.7006	0	0	86.6887	0	0	0.407967	0
NAD-BIOSYNTHESIS-II: NAD salvage pathway II|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0.199832	0	0	202.926	0	0	3.51562
NAD-BIOSYNTHESIS-II: NAD salvage pathway II|g__Klebsiella.s__Klebsiella_variicola	0	0	0	0	0	0	10.2666	0	0	0
NAD-BIOSYNTHESIS-II: NAD salvage pathway II|unclassified	0	11.2072	0	0	17.7158	3.65467	0	0	0	0
NAGLIPASYN-PWY: lipid IVA biosynthesis	221.988	193.333	0	13.2198	122.424	341.17	248.74	371.121	114.568	162.062
NAGLIPASYN-PWY: lipid IVA biosynthesis|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0.903659	0	0
NAGLIPASYN-PWY: lipid IVA biosynthesis|g__Enterobacter.s__Enterobacter_aerogenes	0	0	0	0	0	0	0	0	0	4.25414
NAGLIPASYN-PWY: lipid IVA biosynthesis|g__Escherichia.s__Escherichia_coli	221.988	44.7541	0	0	122.424	0	0	307.743	0.923803	153.863
NAGLIPASYN-PWY: lipid IVA biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	4.20477	0	0	0	0	107.207	0.227877
NAGLIPASYN-PWY: lipid IVA biosynthesis|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	248.465	0	0.396194	3.35713
NAGLIPASYN-PWY: lipid IVA biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	2.27349	0	0	0	0	0	0
NAGLIPASYN-PWY: lipid IVA biosynthesis|g__Proteus.s__Proteus_mirabilis	0	0	0	0	0	170.037	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I	96.6083	264.776	302.907	993.856	11.5529	526.058	168.696	129.427	497.068	142.141
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Actinomyces.s__Actinomyces_urogenitalis	0	0	0	744.155	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bifidobacterium.s__Bifidobacterium_longum	0	0	0	0	0	3.0845	0	4.20739	7.42564	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Clostridium.s__Clostridium_perfringens	2.30827	0	0	0	2.27101	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	156.09	0	0.268104	2.9208
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Propionibacterium.s__Propionibacterium_acnes	0	0	168.524	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Proteus.s__Proteus_mirabilis	0	0	0	0	0	169.67	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)	122.597	454.292	344.06	680.497	13.3015	812.848	284.194	17.5895	75.1028	53.747
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	1.15113	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Escherichia.s__Escherichia_coli	80.9211	0	0	0	2.55544	0	0	0.467328	0.784398	43.9668
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Klebsiella.s__Klebsiella_oxytoca	0	170.282	157.904	0	0	215.848	0	0	0.53724	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	237.811	0	0.537759	1.97513
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Staphylococcus.s__Staphylococcus_hominis	0	0	0	0	0	0	0	0	0	0.687633
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	419.268	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Veillonella.s__Veillonella_parvula	0	132.245	0	422.8	0	1.14533	0	0.550887	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|unclassified	0	6.81499	0	0	0	2.95097	0	0	0	1.27735
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	0	122.912	0	21.8172	0	102.273	59.7325	0	307.199	10.6259
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Escherichia.s__Escherichia_coli	0	56.809	0	0	0	0	0	0	0	0
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Neisseria.s__Neisseria_subflava	0	0	0	2.03263	0	0	0	0	0	0
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	318.955	0	0	0	0	0	0	183.515	0.688875	269.98
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation|g__Escherichia.s__Escherichia_coli	318.349	0	0	0	0	0	0	155.127	0.489948	266.02
ORNDEG-PWY: superpathway of ornithine degradation	312.572	140.891	0	0	0	0	0	272.017	2.70113	221.565
ORNDEG-PWY: superpathway of ornithine degradation|g__Escherichia.s__Escherichia_coli	310.798	0	0	0	0	0	0	271.67	0.552173	219.139
ORNDEG-PWY: superpathway of ornithine degradation|unclassified	0	5.05987	0	0	0	0	0	0	0	0
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	431.361	225.705	0	0	430.558	1.94551	0	475.123	6.97923	380.799
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	1.13396	0	0
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|g__Escherichia.s__Escherichia_coli	422.319	138.872	0	0	421.205	0	0	439.462	2.4185	373.251
P108-PWY: pyruvate fermentation to propanoate I	38.3959	5.68707	247.378	0	0	0	2.14405	0	0.687457	0
P122-PWY: heterolactic fermentation	0	126.93	0	0	2.8662	158.795	67.538	3.1755	27.1084	19.7094
P124-PWY: Bifidobacterium shunt	0	0	0	0	3.25115	0	0	0	0	0
P125-PWY: superpathway of (R,R)-butanediol biosynthesis	0	0	0	0	0	0	7.57507	0	0	1.21249
P161-PWY: acetylene degradation	171.28	431.804	326.864	0.448206	21.393	399.203	161.678	156.489	8.25771	42.2906
P161-PWY: acetylene degradation|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0.78418	0	0
P161-PWY: acetylene degradation|g__Enterobacter.s__Enterobacter_aerogenes	0	0	0	0	0	0	0	0	0	3.42642
P161-PWY: acetylene degradation|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0.0974385	0.684469	0
P161-PWY: acetylene degradation|g__Klebsiella.s__Klebsiella_oxytoca	0	138.859	116.007	0	0	106.531	0	0	0.540632	0
P161-PWY: acetylene degradation|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0.207778	0	0	149.612	0	0.691132	4.02074
P161-PWY: acetylene degradation|unclassified	0	0	0	0	0	0	0	4.04828	0	0
P164-PWY: purine nucleobases degradation I (anaerobic)	0	0	0	0	0	0	4.94353	0	0	0
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	0	19.9918	104.257	0	0	145.825	0	1.96064	0	0
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0.939555	0	0
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	112.195	257.262	271.26	72.8779	131.964	390.544	18.7321	182.585	80.9209	90.0715
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I|g__Escherichia.s__Escherichia_coli	84.3795	28.3721	0	0	83.9635	0	0	12.2542	0	6.35831
P42-PWY: incomplete reductive TCA cycle	0	332.069	0	36.6969	0	530.707	0	167.093	5.30905	0.558177
P441-PWY: superpathway of N-acetylneuraminate degradation	317.944	278.706	0	4.21454	76.045	5.1287	0	303.771	44.3779	168.107
P441-PWY: superpathway of N-acetylneuraminate degradation|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0.805809	0	0
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	369.238	242.859	173.948	0.852841	481.33	160.464	229.532	515.555	17.5031	435.566
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	1.08292	0	0
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Enterobacter.s__Enterobacter_aerogenes	0	0	0	0	0	0	0	0	0	5.84069
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0.225821	0.623877	0
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Escherichia.s__Escherichia_coli	293.746	145.278	0	0	478.955	0	0	513.326	2.04196	418.604
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Klebsiella.s__Klebsiella_oxytoca	0	66.1725	0	0	0	19.3671	0	0	0	0
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	2.76887
PANTO-PWY: phosphopantothenate biosynthesis I	276.936	221.339	238.025	708.742	369.757	406.286	89.8275	357.932	92.0469	337.806
PANTO-PWY: phosphopantothenate biosynthesis I|g__Actinomyces.s__Actinomyces_urogenitalis	0	0	0	584.839	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0.501526	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Enterococcus.s__Enterococcus_faecalis	0	0	0	0	0	0	0	0	2.95844	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Enterococcus.s__Enterococcus_faecium	0	0	0	0	0	0	0	0	3.45574	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Escherichia.s__Escherichia_coli	249.624	124.533	0	0	350.603	0	0	341.028	1.98941	320.905
PANTO-PWY: phosphopantothenate biosynthesis I|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	0	0	53.264	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	67.1632	0	0.375973	2.34866
PANTO-PWY: phosphopantothenate biosynthesis I|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.324591	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Neisseria.s__Neisseria_subflava	0	0	0	0.53028	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Proteus.s__Proteus_mirabilis	0	0	0	0	0	198.442	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0.889119
PANTO-PWY: phosphopantothenate biosynthesis I|g__Staphylococcus.s__Staphylococcus_aureus	0.34478	0	0	0	0	0	0	0	22.3021	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Staphylococcus.s__Staphylococcus_epidermidis	0	0	174.029	0.419333	11.8808	0	0	0.575318	8.89972	1.61854
PANTO-PWY: phosphopantothenate biosynthesis I|g__Staphylococcus.s__Staphylococcus_hominis	0	0	0	0	0	0	0	0	0	1.82794
PANTO-PWY: phosphopantothenate biosynthesis I|g__Veillonella.s__Veillonella_ratti	0	0	0	0	0	0	0	6.43499	0	0
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I	219.488	229.038	221.47	804.814	140.37	424.128	0	305.794	27.3324	251.264
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Actinomyces.s__Actinomyces_urogenitalis	0	0	0	596.893	0	0	0	0	0	0
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0.39672	0	0
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Escherichia.s__Escherichia_coli	204.063	42.0638	0	0	134.272	0	0	255.77	0.830336	233.628
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Proteus.s__Proteus_mirabilis	0	0	0	0	0	155.51	0	0	0	0
PENTOSE-P-PWY: pentose phosphate pathway	139.012	197.896	137.037	49.8009	17.374	340.22	202.978	22.8902	118.745	65.9206
PENTOSE-P-PWY: pentose phosphate pathway|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0.725113	0	0
PENTOSE-P-PWY: pentose phosphate pathway|g__Escherichia.s__Escherichia_coli	96.4745	0	0	0	3.39322	0	0	0.622625	0.999639	54.5309
PENTOSE-P-PWY: pentose phosphate pathway|g__Klebsiella.s__Klebsiella_oxytoca	0	102.801	106.352	0	0	111.902	0	0	0.383635	0
PENTOSE-P-PWY: pentose phosphate pathway|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	36.1529	0	0.410255	2.38133
PENTOSE-P-PWY: pentose phosphate pathway|unclassified	0	5.43079	0	0	0	0	0	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	386.997	325.204	237.161	822.813	242.448	747.91	59.1176	365.867	644.484	307.932
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0.726719	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Clostridium.s__Clostridium_perfringens	3.95898	0	0	0	3.88455	0	0	0.5675	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	286.404	69.2805	0	0	223.182	0	0	282.936	1.23061	246.168
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	4.40257	0	0	0	0	142.565	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Neisseria.s__Neisseria_subflava	0	0	0	1.23985	0	0	0	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Proteus.s__Proteus_mirabilis	0	0	0	0	0	167.697	0	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	1.37141
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Staphylococcus.s__Staphylococcus_epidermidis	0	0	85.8352	0	4.79953	0.37267	0	0	4.32507	1.19888
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0	0	5.06235	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	0	0.544153	14.1365	0	0	0	2.45955
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	22.53	0	62.1061	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_dispar	0	47.5871	0	0	0	317.84	0	0.376537	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_parvula	0	85.4664	0	364.018	0	2.00246	0	0.351856	0.634053	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_ratti	0	0	0	0	0	0	0	4.44423	0	0
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	242.463	258.438	0	28.5536	230.165	401.383	363.935	329.668	79.3911	244.281
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0.924706	0	0
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|g__Enterobacter.s__Enterobacter_aerogenes	0	0	0	0	0	0	0	0	0	4.55481
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0.689582	0
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|g__Escherichia.s__Escherichia_coli	230.523	74.3291	0	0	222.534	0	0	294.996	1.55032	212.169
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	346.1	0	0	2.80183
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|g__Neisseria.s__Neisseria_subflava	0	0	0	1.4751	0	0	0	0	0	0
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|g__Proteus.s__Proteus_mirabilis	0	0	0	0	0	154.742	0	0	0	0
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	117.747	278.696	0	455.358	125.861	192.13	0	91.9705	2.80567	121.815
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|g__Escherichia.s__Escherichia_coli	107.587	17.6477	0	0	124.413	0	0	56.5578	0.845479	113.144
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|g__Veillonella.s__Veillonella_parvula	0	144.532	0	439.817	0	4.25339	0	0	0.406175	0
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	235.742	124.984	0	0	246.084	0.592034	0	197.222	18.841	173.657
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)|g__Escherichia.s__Escherichia_coli	229.511	108.145	0	0	242.85	0.274203	0	196.633	1.26667	171.296
PPGPPMET-PWY: ppGpp biosynthesis	146.12	208.54	214.736	0.180017	21.3435	449.127	246.656	200.864	7.99299	43.413
PPGPPMET-PWY: ppGpp biosynthesis|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0.850692	0	0
PPGPPMET-PWY: ppGpp biosynthesis|g__Enterobacter.s__Enterobacter_aerogenes	0	0	0	0	0	0	0	0	0	3.18032
PPGPPMET-PWY: ppGpp biosynthesis|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0.119914	0.412595	0
PPGPPMET-PWY: ppGpp biosynthesis|g__Klebsiella.s__Klebsiella_oxytoca	0	27.259	0	0	0	0	0	0	0.493127	0
PPGPPMET-PWY: ppGpp biosynthesis|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0.156314	0	0	236.562	0	0.779891	4.01848
PPGPPMET-PWY: ppGpp biosynthesis|g__Proteus.s__Proteus_mirabilis	0	0	0	0	0	224.75	0	0	0	0
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)	0	0	0	0	0	0	312.86	0	0.919897	4.45957
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	311.386	0	0.919897	3.21188
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	16.0421	5.90119	0	0	42.4606	6.00731	44.9906	131.963	33.8642	102.804
PWY-1042: glycolysis IV (plant cytosol)	485.323	409.996	325.457	760.419	472.134	705.739	508.084	534.562	365.448	352.516
PWY-1042: glycolysis IV (plant cytosol)|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0.862587	0	0
PWY-1042: glycolysis IV (plant cytosol)|g__Clostridium.s__Clostridium_perfringens	10.0676	0	0	0	6.92546	0	0	1.6059	0	0
PWY-1042: glycolysis IV (plant cytosol)|g__Enterobacter.s__Enterobacter_aerogenes	0	0	0	0	0	0	0	0	0	3.93687
PWY-1042: glycolysis IV (plant cytosol)|g__Escherichia.s__Escherichia_coli	444.672	136.025	0	0	441.767	0	0	463.773	4.59605	333.047
PWY-1042: glycolysis IV (plant cytosol)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	7.98735	0	0	0	0	242.166	1.03168
PWY-1042: glycolysis IV (plant cytosol)|g__Klebsiella.s__Klebsiella_oxytoca	0	96.4811	116.873	0	0	87.2072	0	0	0.446694	0
PWY-1042: glycolysis IV (plant cytosol)|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0.278185	0.795188
PWY-1042: glycolysis IV (plant cytosol)|g__Staphylococcus.s__Staphylococcus_aureus	1.40962	0	0	0	0	0	0	0	41.8726	0
PWY-1042: glycolysis IV (plant cytosol)|g__Staphylococcus.s__Staphylococcus_epidermidis	0	0	181.536	0.866595	16.9686	1.38273	0	0.675634	10.6194	2.23199
PWY-1042: glycolysis IV (plant cytosol)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0	0	5.09883	0.183362
PWY-1042: glycolysis IV (plant cytosol)|unclassified	0	12.0067	0	0	0	0	73.0724	14.4164	0	0
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	399.38	350.118	0	10.5621	531.493	352.344	0	309.526	78.0055	367.898
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	1.22683	0	0
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0.521868	0
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|g__Escherichia.s__Escherichia_coli	397.694	150.7	0	0	526.333	0	0	266.145	2.71704	361.634
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	2.72845	0	0	0	0	70.591	0
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|g__Klebsiella.s__Klebsiella_oxytoca	0	90.6019	0	0	0	0	0	0	0	0
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	3.48564
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|g__Proteus.s__Proteus_mirabilis	0	0	0	0	0	175.537	0	0	0	0
PWY-1861: formaldehyde assimilation II (RuMP Cycle)	1.21729	15.0808	220.288	1.63493	15.2895	6.1745	11.9365	4.2832	60.9311	12.5133
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	0	0	0	0	0	0	0	1.77237	0	0
PWY-2723: trehalose degradation V	197.902	44.8132	0	0	98.4367	0.543132	0	214.677	2.37693	157.556
PWY-2723: trehalose degradation V|g__Escherichia.s__Escherichia_coli	179.91	25.2559	0	0	88.3269	0	0	190.48	0.334299	144.045
PWY-2941: L-lysine biosynthesis II	192.877	40.2281	288.515	23.3492	51.8452	86.8389	9.44646	6.85664	307.371	31.0649
PWY-2941: L-lysine biosynthesis II|g__Enterococcus.s__Enterococcus_faecalis	53.7437	0	0	3.66853	0	0	0	0	29.485	0.601007
PWY-2941: L-lysine biosynthesis II|g__Enterococcus.s__Enterococcus_faecium	0	0	0	0	0	0	0	0	29.4596	0
PWY-2942: L-lysine biosynthesis III	256.914	355.592	374.994	1146.65	75.8958	718.201	7.52835	215.782	382.486	155.958
PWY-2942: L-lysine biosynthesis III|g__Actinomyces.s__Actinomyces_urogenitalis	0	0	0	740.175	0	0	0	0	0	0
PWY-2942: L-lysine biosynthesis III|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0.94412	0	0
PWY-2942: L-lysine biosynthesis III|g__Escherichia.s__Escherichia_coli	186.353	16.5045	0	0	51.5152	0	0	9.47561	0	67.1258
PWY-2942: L-lysine biosynthesis III|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	6.31591	0	0	0	0	164.352	0.236338
PWY-2942: L-lysine biosynthesis III|g__Neisseria.s__Neisseria_subflava	0	0	0	1.30271	0	0	0	0	0	0
PWY-2942: L-lysine biosynthesis III|g__Propionibacterium.s__Propionibacterium_acnes	0	0	158.353	0	0	0	0	0	0	0
PWY-2942: L-lysine biosynthesis III|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0.784302
PWY-2942: L-lysine biosynthesis III|g__Staphylococcus.s__Staphylococcus_hominis	0	0	0	0	0	0	0	0	0	1.0124
PWY-2942: L-lysine biosynthesis III|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	27.2823	0	66.8732	0	0
PWY-2942: L-lysine biosynthesis III|g__Veillonella.s__Veillonella_dispar	0	73.3974	0	0	0	390.152	0	0.385669	0	0
PWY-2942: L-lysine biosynthesis III|g__Veillonella.s__Veillonella_parvula	0	119.48	0	370.29	0	3.36668	0	0.592591	0	0
PWY-2942: L-lysine biosynthesis III|g__Veillonella.s__Veillonella_ratti	0	0	0	0	0	0	0	3.65846	0	0
PWY-3001: superpathway of L-isoleucine biosynthesis I	61.234	342.14	328.171	895.286	99.2466	338.495	227.654	303.5	534.226	193.199
